time,eye,origin_x,origin_y,origin_z,dir_x,dir_y,dir_z,hit_object,hit_x,hit_y,hit_z
1.2433,Left,0.4206,1.5094,-3.0179,-0.3332,-0.4303,0.8390,,0.0000,0.0000,0.0000
1.2433,Right,-0.0185,1.5443,-3.1506,-0.3887,-0.4240,0.8180,,0.0000,0.0000,0.0000
1.2433,Combined,-0.0185,1.5443,-3.1506,-0.2634,0.2399,0.9344,,0.0000,0.0000,0.0000
1.2573,Left,0.4207,1.5094,-3.0179,-0.3331,-0.4300,0.8391,,0.0000,0.0000,0.0000
1.2573,Right,-0.0184,1.5443,-3.1506,-0.3886,-0.4237,0.8182,,0.0000,0.0000,0.0000
1.2573,Combined,-0.0184,1.5443,-3.1506,-0.2632,0.2402,0.9343,,0.0000,0.0000,0.0000
1.2716,Left,0.4208,1.5087,-3.0182,-0.3333,-0.4298,0.8392,,0.0000,0.0000,0.0000
1.2716,Right,-0.0182,1.5443,-3.1507,-0.3888,-0.4234,0.8183,,0.0000,0.0000,0.0000
1.2716,Combined,-0.0182,1.5443,-3.1507,-0.2624,0.2402,0.9346,,0.0000,0.0000,0.0000
1.2852,Left,0.4210,1.5083,-3.0185,-0.3304,-0.4340,0.8381,,0.0000,0.0000,0.0000
1.2852,Right,-0.0181,1.5443,-3.1507,-0.3860,-0.4277,0.8173,,0.0000,0.0000,0.0000
1.2852,Combined,-0.0181,1.5443,-3.1507,-0.2618,0.2399,0.9348,,0.0000,0.0000,0.0000
1.2993,Left,0.4212,1.5083,-3.0187,-0.3300,-0.4342,0.8382,,0.0000,0.0000,0.0000
1.2993,Right,-0.0180,1.5443,-3.1507,-0.3857,-0.4279,0.8174,,0.0000,0.0000,0.0000
1.2993,Combined,-0.0180,1.5443,-3.1507,-0.2614,0.2395,0.9350,,0.0000,0.0000,0.0000
1.3133,Left,0.4214,1.5084,-3.0189,-0.3284,-0.4344,0.8387,,0.0000,0.0000,0.0000
1.3133,Right,-0.0178,1.5443,-3.1507,-0.3841,-0.4281,0.8180,,0.0000,0.0000,0.0000
1.3133,Combined,-0.0178,1.5443,-3.1507,-0.2609,0.2394,0.9352,,0.0000,0.0000,0.0000
1.3274,Left,0.4217,1.5085,-3.0192,-0.3279,-0.4348,0.8387,,0.0000,0.0000,0.0000
